juris_id,ecozone,canfi_species,genus,species,variety,vol_min,vol_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
ON,6,2901,ROBI,PSE,,7.3100000000,456.7900000000,0.6636173758,0.1370694170,0.1537292159,0.0455839912,0.6947024869,0.1127410039,0.1713793830,0.0211771262
ON,6,3000,TILI,AME,,7.3100000000,456.7900000000,0.6636173758,0.1370694170,0.1537292159,0.0455839912,0.6947024869,0.1127410039,0.1713793830,0.0211771262
ON,6,3400,FRAX,SPP,,0.2800000000,375.4000000000,0.7107863168,0.1313291859,0.1153726777,0.0425118196,0.7353157860,0.0952731947,0.1401751165,0.0292359028
ON,6,3401,FRAX,AME,,11.3100000000,278.8500000000,0.6889281279,0.1048752006,0.1724889086,0.0337077630,0.6792317367,0.0888277982,0.2108052727,0.0211351924
ON,6,3402,FRAX,NIG,,0.2800000000,375.4000000000,0.7107863168,0.1313291859,0.1153726777,0.0425118196,0.7353157860,0.0952731947,0.1401751165,0.0292359028
ON,6,3403,FRAX,PEN,,0.2800000000,375.4000000000,0.7107863168,0.1313291859,0.1153726777,0.0425118196,0.7353157860,0.0952731947,0.1401751165,0.0292359028
ON,6,3405,FRAX,PEN,SUB,0.2800000000,375.4000000000,0.7107863168,0.1313291859,0.1153726777,0.0425118196,0.7353157860,0.0952731947,0.1401751165,0.0292359028
ON,6,3405,FRAX,PEN,,0.2800000000,375.4000000000,0.7107863168,0.1313291859,0.1153726777,0.0425118196,0.7353157860,0.0952731947,0.1401751165,0.0292359028
ON,6,3500,SALI,SPP,,0.3900000000,119.8200000000,0.6524088481,0.1589682237,0.1294139231,0.0592090051,0.6938044481,0.1455632123,0.1238362043,0.0367961354
ON,6,3501,SALI,NIG,,0.3900000000,119.8200000000,0.6524088481,0.1589682237,0.1294139231,0.0592090051,0.6938044481,0.1455632123,0.1238362043,0.0367961354
ON,6,3960,SORB,SPP,,6.3300000000,134.9100000000,0.7237697790,0.0617601302,0.1295606395,0.0849094513,0.6896375027,0.0790942713,0.1663157298,0.0649524962
ON,6,3980,CAST,DEN,,2.8000000000,480.9500000000,0.6866591538,0.0823586625,0.1847277583,0.0462544254,0.6972547875,0.0590356743,0.2256873830,0.0180221552
ON,6,3990,ASIM,TRI,,0.3900000000,113.0199999900,0.7331071200,0.0436989573,0.1327619538,0.0904319688,0.6918316459,0.0717206238,0.1677581003,0.0686896300
ON,7,1301,BETU,ALL,,0.4100000000,406.6900000000,0.5905517367,0.0906026701,0.2597643805,0.0590812127,0.6567574442,0.0942032231,0.2227116878,0.0263276450
ON,7,1405,ACER,RUB,,0.3500000000,596.1100000000,0.6604553860,0.1206600570,0.1649965721,0.0538879849,0.7124537249,0.0817723937,0.1818081341,0.0239657473
ON,7,1900,OSTR,SPP,,0.3000000000,175.3800000000,0.6833392018,0.1187768853,0.1399581646,0.0579257483,0.6483481059,0.0898915366,0.2219041799,0.0398561776
ON,7,1900,OSTR,VIR,,0.3000000000,175.3800000000,0.6833392018,0.1187768853,0.1399581646,0.0579257483,0.6483481059,0.0898915366,0.2219041799,0.0398561776
ON,7,1950,CARP,CAR,,0.3000000000,175.3800000000,0.6833392018,0.1187768853,0.1399581646,0.0579257483,0.6483481059,0.0898915366,0.2219041799,0.0398561776
ON,7,1950,CARP,SPP,,0.3000000000,175.3800000000,0.6833392018,0.1187768853,0.1399581646,0.0579257483,0.6483481059,0.0898915366,0.2219041799,0.0398561776
ON,7,3930,MALU,COR,,1.2900000000,67.8000000000,0.7660832673,0.0214798871,0.1234868444,0.0889500013,0.6686082898,0.0779029178,0.2044819704,0.0490068220
ON,7,3930,MALU,FUS,,1.2900000000,67.8000000000,0.7660832673,0.0214798871,0.1234868444,0.0889500013,0.6686082898,0.0779029178,0.2044819704,0.0490068220
ON,7,3930,MALU,SPP,,1.2900000000,67.8000000000,0.7660832673,0.0214798871,0.1234868444,0.0889500013,0.6686082898,0.0779029178,0.2044819704,0.0490068220
ON,8,100,PICE,SPP,,0.4077095578,271.4150000000,0.4420372166,0.0907150345,0.1177403459,0.3495074029,0.7140255493,0.0919794025,0.1163023388,0.0776927093
ON,8,101,PICE,MAR,,0.1866876298,375.3400140900,0.5132081227,0.0967845455,0.1357037515,0.2543035803,0.7573776564,0.1036870647,0.0862557478,0.0526795311
ON,8,103,PICE,ABI,,0.3700000000,323.5900000000,0.7519420556,0.1078573576,0.0926465482,0.0475540386,0.6290182175,0.0818407122,0.1791728280,0.1099682424
ON,8,105,PICE,GLA,,0.4077095578,271.4150000000,0.4420372166,0.0907150345,0.1177403459,0.3495074029,0.7140255493,0.0919794025,0.1163023388,0.0776927093
ON,8,202,PINU,STR,,65.9225000000,788.6449535000,0.6310703409,0.1108882785,0.1684236616,0.0896177190,0.7192473136,0.0969509256,0.1358689550,0.0479328057
ON,8,203,PINU,BAN,,0.3482648234,382.6035090600,0.6208120391,0.0973364158,0.1225220742,0.1593294709,0.8013765588,0.0758652450,0.0802556689,0.0425025274
ON,8,204,PINU,CON,,0.3482648234,382.6035090600,0.6208120391,0.0973364158,0.1225220742,0.1593294709,0.8013765588,0.0758652450,0.0802556689,0.0425025274
ON,8,204,PINU,CON,LAT,0.3482648234,382.6035090600,0.6208120391,0.0973364158,0.1225220742,0.1593294709,0.8013765588,0.0758652450,0.0802556689,0.0425025274
ON,8,209,PINU,RES,,1.0096495955,695.8680868900,0.5416789295,0.0886441948,0.1299902317,0.2396866440,0.7982389486,0.0552537225,0.0928307320,0.0536765969
ON,8,210,PINU,RIG,,1.0096495955,695.8680868900,0.5416789295,0.0886441948,0.1299902317,0.2396866440,0.7982389486,0.0552537225,0.0928307320,0.0536765969
ON,8,211,PINU,SYL,,1.0096495955,695.8680868900,0.5416789295,0.0886441948,0.1299902317,0.2396866440,0.7982389486,0.0552537225,0.0928307320,0.0536765969
ON,8,300,ABIE,SPP,,0.3220920298,226.8317517400,0.4520645678,0.0854568642,0.1385862878,0.3238922803,0.7009528634,0.1249688894,0.1043476190,0.0697306282
ON,8,302,ABIE,BAL,,0.3220920298,226.8317517400,0.4520645678,0.0854568642,0.1385862878,0.3238922803,0.7009528634,0.1249688894,0.1043476190,0.0697306282
ON,8,401,TSUG,CAN,,1.3800000000,456.6100000000,0.6308951227,0.1217634485,0.1602947607,0.0870466681,0.6735704953,0.1106215740,0.1611872639,0.0546206668
ON,8,602,LARI,LAR,,1.7800000000,263.7599999900,0.7258895244,0.0986426129,0.0902099408,0.0852579218,0.7595744049,0.0775219947,0.0956175446,0.0672860558
ON,8,700,THUJ,SPP,,1.8126214035,552.3644726100,0.5050636486,0.0863693903,0.2220308612,0.1865360999,0.7035220247,0.0931399951,0.1310877254,0.0722502548
ON,8,701,THUJ,OCC,,1.8126214035,552.3644726100,0.5050636486,0.0863693903,0.2220308612,0.1865360999,0.7035220247,0.0931399951,0.1310877254,0.0722502548
ON,8,801,JUNI,VIR,,1.8126214035,552.3644726100,0.5050636486,0.0863693903,0.2220308612,0.1865360999,0.7035220247,0.0931399951,0.1310877254,0.0722502548
ON,8,1200,POPU,SPP,,1.5933586679,570.7721518400,0.6067327644,0.1305397802,0.1283872093,0.1343402461,0.7421998697,0.1442352075,0.0985687621,0.0149961607
ON,8,1201,POPU,TRE,,1.5933586679,570.7721518400,0.6067327644,0.1305397802,0.1283872093,0.1343402461,0.7421998697,0.1442352075,0.0985687621,0.0149961607
ON,8,1203,POPU,BAL,,136.8313777800,422.0140954200,0.7058959840,0.1124996566,0.1528997051,0.0287046543,0.7362269391,0.1193378747,0.1285818524,0.0158533338
ON,8,1203,POPU,BAL,BAL,136.8313777800,422.0140954200,0.7058959840,0.1124996566,0.1528997051,0.0287046543,0.7362269391,0.1193378747,0.1285818524,0.0158533338
ON,8,1205,POPU,DEL,,9.6100000000,233.2500000000,0.7448687607,0.1107767488,0.1134651642,0.0308893263,0.7155449730,0.1006542503,0.1581328865,0.0256678902
ON,8,1205,POPU,DEL,DEL,9.6100000000,233.2500000000,0.7448687607,0.1107767488,0.1134651642,0.0308893263,0.7155449730,0.1006542503,0.1581328865,0.0256678902
ON,8,1206,POPU,GRA,,7.7099999975,375.0700000100,0.6814278370,0.1463191796,0.1362945448,0.0359584385,0.7031144809,0.1239256023,0.1482703613,0.0246895555
ON,8,1301,BETU,ALL,,4.4800000000,278.7900000000,0.6512883444,0.1112307998,0.1972794377,0.0402014182,0.6575615015,0.0910438701,0.2194464303,0.0319481982
ON,8,1303,BETU,PAP,,0.4795352439,293.7583072900,0.6035782147,0.1059586114,0.1231002783,0.1673628956,0.7016932983,0.1108281765,0.1438066136,0.0436719116
ON,8,1303,BETU,PAP,PAP,0.4795352439,293.7583072900,0.6035782147,0.1059586114,0.1231002783,0.1673628956,0.7016932983,0.1108281765,0.1438066136,0.0436719116
ON,8,1304,BETU,POP,,0.4795352439,293.7583072900,0.6035782147,0.1059586114,0.1231002783,0.1673628956,0.7016932983,0.1108281765,0.1438066136,0.0436719116
ON,8,1400,ACER,SPP,,0.4300000000,517.2400000000,0.6403927120,0.1145962854,0.1777302849,0.0672807178,0.6959056927,0.0702781681,0.2195956004,0.0142205388
ON,8,1401,ACER,SAH,,0.4300000000,517.2400000000,0.6403927120,0.1145962854,0.1777302849,0.0672807178,0.6959056927,0.0702781681,0.2195956004,0.0142205388
ON,8,1404,ACER,NEG,,0.4400000000,509.0900000000,0.6643514013,0.1024030130,0.1604421511,0.0728034346,0.6792775126,0.0730728998,0.2337535580,0.0138960297
ON,8,1405,ACER,RUB,,1.1500000000,494.5000000000,0.6835562375,0.1075874552,0.1672535849,0.0416027223,0.6992805683,0.0743620017,0.2083701988,0.0179872312
ON,8,1406,ACER,SAC,,4.8400000000,591.4800000000,0.7065571241,0.1064507022,0.1203299388,0.0666622349,0.6442738734,0.0727192565,0.2646545192,0.0183523508
ON,8,1411,ACER,SPI,,3.4600000000,45.7000000000,0.6614019806,0.1070679128,0.1847430703,0.0467870363,0.6777313210,0.0997857192,0.1673735959,0.0551093638
ON,8,1601,CARY,COR,,12.5700000000,178.2800000000,0.6593216875,0.0996573504,0.2011892561,0.0398317061,0.6479364357,0.0885696073,0.2261163260,0.0373776310
ON,8,1701,JUGL,CIN,,77.6600000000,275.2600000000,0.6254129731,0.0911073800,0.2362723683,0.0472072786,0.5433057869,0.0625198637,0.3674807196,0.0266936299
ON,8,1702,JUGL,NIG,,77.6600000000,275.2600000000,0.6254129731,0.0911073800,0.2362723683,0.0472072786,0.5433057869,0.0625198637,0.3674807196,0.0266936299
ON,8,1900,OSTR,SPP,,6.4400000000,74.5200000000,0.6869368934,0.1131595728,0.1511958521,0.0487076817,0.6840940372,0.1031441637,0.1733185553,0.0394432438
ON,8,1900,OSTR,VIR,,6.4400000000,74.5200000000,0.6869368934,0.1131595728,0.1511958521,0.0487076817,0.6840940372,0.1031441637,0.1733185553,0.0394432438
ON,8,1950,CARP,CAR,,6.4400000000,74.5200000000,0.6869368934,0.1131595728,0.1511958521,0.0487076817,0.6840940372,0.1031441637,0.1733185553,0.0394432438
ON,8,1950,CARP,SPP,,6.4400000000,74.5200000000,0.6869368934,0.1131595728,0.1511958521,0.0487076817,0.6840940372,0.1031441637,0.1733185553,0.0394432438
ON,8,2000,FAGU,GRA,,2.1000000000,313.9000000000,0.6368435630,0.1145036150,0.1879270720,0.0607257500,0.6873314332,0.0693850025,0.2212553798,0.0220281845
ON,8,2100,QUER,SPP,,3.4700000000,155.8200000000,0.5926701986,0.0854023764,0.3126486962,0.0092787288,0.6148122446,0.0763121931,0.2860203416,0.0228552207
ON,8,2101,QUER,ALB,,3.4700000000,155.8200000000,0.5926701986,0.0854023764,0.3126486962,0.0092787288,0.6148122446,0.0763121931,0.2860203416,0.0228552207
ON,8,2102,QUER,BIC,,58.0900000000,244.2500000000,0.6490368255,0.0998127093,0.2122034445,0.0389470208,0.6086523267,0.0747437203,0.3010300131,0.0155739398
ON,8,2104,QUER,MAC,,58.0900000000,244.2500000000,0.6490368255,0.0998127093,0.2122034445,0.0389470208,0.6086523267,0.0747437203,0.3010300131,0.0155739398
ON,8,2108,QUER,RUB,,58.0900000000,244.2500000000,0.6490368255,0.0998127093,0.2122034445,0.0389470208,0.6086523267,0.0747437203,0.3010300131,0.0155739398
ON,8,2200,ULMU,SPP,,3.0600000000,99.0000000000,0.6925784634,0.0976799000,0.1654873136,0.0442543231,0.6992605380,0.0996140635,0.1673148276,0.0338105709
ON,8,2201,ULMU,AME,,3.0600000000,99.0000000000,0.6925784634,0.0976799000,0.1654873136,0.0442543231,0.6992605380,0.0996140635,0.1673148276,0.0338105709
ON,8,2600,SASS,ALB,,136.8313777800,422.0140954200,0.7058959840,0.1124996566,0.1528997051,0.0287046543,0.7362269391,0.1193378747,0.1285818524,0.0158533338
ON,8,2700,PLAT,OCC,,4.0800000000,417.8400000000,0.6870600838,0.1489333140,0.1237433565,0.0402632457,0.6867989683,0.1007505525,0.1913018817,0.0211485974
ON,8,2801,PRUN,SER,,30.0100000000,307.7000000000,0.7038686137,0.1082960976,0.1492719405,0.0385633482,0.6983888031,0.0943928422,0.1862350874,0.0209832673
ON,8,2802,PRUN,PEN,,1.4400000000,33.5200000000,0.7449641288,0.0568069569,0.1170690225,0.0811598918,0.7207305649,0.0902964483,0.1325049170,0.0564680698
ON,8,2804,PRUN,VIR,VIR,1.4400000000,33.5200000000,0.7449641288,0.0568069569,0.1170690225,0.0811598918,0.7207305649,0.0902964483,0.1325049170,0.0564680698
ON,8,2804,PRUN,VIR,,1.4400000000,33.5200000000,0.7449641288,0.0568069569,0.1170690225,0.0811598918,0.7207305649,0.0902964483,0.1325049170,0.0564680698
ON,8,2900,GLED,TRI,,4.0800000000,417.8400000000,0.6870600838,0.1489333140,0.1237433565,0.0402632457,0.6867989683,0.1007505525,0.1913018817,0.0211485974
ON,8,2901,ROBI,PSE,,4.0800000000,417.8400000000,0.6870600838,0.1489333140,0.1237433565,0.0402632457,0.6867989683,0.1007505525,0.1913018817,0.0211485974
ON,8,3000,TILI,AME,,4.0800000000,417.8400000000,0.6870600838,0.1489333140,0.1237433565,0.0402632457,0.6867989683,0.1007505525,0.1913018817,0.0211485974
ON,8,3400,FRAX,SPP,,1.4100000000,198.3500000000,0.6696734335,0.1341596817,0.1531446320,0.0430222529,0.7097414317,0.0999236831,0.1591002267,0.0312346584
ON,8,3401,FRAX,AME,,5.8000000000,246.2100000000,0.7014634569,0.1169267576,0.1321108666,0.0494989189,0.7001266510,0.1023905381,0.1702509885,0.0272318225
ON,8,3402,FRAX,NIG,,1.4100000000,198.3500000000,0.6696734335,0.1341596817,0.1531446320,0.0430222529,0.7097414317,0.0999236831,0.1591002267,0.0312346584
ON,8,3403,FRAX,PEN,,5.8000000000,246.2100000000,0.7014634569,0.1169267576,0.1321108666,0.0494989189,0.7001266510,0.1023905381,0.1702509885,0.0272318225
ON,8,3405,FRAX,PEN,SUB,5.8000000000,246.2100000000,0.7014634569,0.1169267576,0.1321108666,0.0494989189,0.7001266510,0.1023905381,0.1702509885,0.0272318225
ON,8,3405,FRAX,PEN,,5.8000000000,246.2100000000,0.7014634569,0.1169267576,0.1321108666,0.0494989189,0.7001266510,0.1023905381,0.1702509885,0.0272318225
ON,8,3500,SALI,SPP,,40.4200000000,133.2700000000,0.7272111835,0.1292494674,0.1157356931,0.0278036561,0.6770331984,0.1042705239,0.1881234854,0.0305727923
ON,8,3501,SALI,NIG,,40.4200000000,133.2700000000,0.7272111835,0.1292494674,0.1157356931,0.0278036561,0.6770331984,0.1042705239,0.1881234854,0.0305727923
ON,8,3902,CORY,AME,,11.5339700820,151.3919201100,0.2618327321,0.0642004857,0.3804221147,0.2935446676,0.5033348162,0.1176798698,0.2623466326,0.1166386814
ON,8,3930,MALU,COR,,1.2900000000,67.8000000000,0.7660832673,0.0214798871,0.1234868444,0.0889500013,0.6686082898,0.0779029178,0.2044819704,0.0490068220
ON,8,3930,MALU,FUS,,1.2900000000,67.8000000000,0.7660832673,0.0214798871,0.1234868444,0.0889500013,0.6686082898,0.0779029178,0.2044819704,0.0490068220
ON,8,3930,MALU,SPP,,1.2900000000,67.8000000000,0.7660832673,0.0214798871,0.1234868444,0.0889500013,0.6686082898,0.0779029178,0.2044819704,0.0490068220
ON,8,3960,SORB,SPP,,1.2900000000,67.8000000000,0.7660832673,0.0214798871,0.1234868444,0.0889500013,0.6686082898,0.0779029178,0.2044819704,0.0490068220
ON,8,3980,CAST,DEN,,2.1000000000,313.9000000000,0.6368435630,0.1145036150,0.1879270720,0.0607257500,0.6873314332,0.0693850025,0.2212553798,0.0220281845
ON,8,3990,ASIM,TRI,,1.4400000000,33.5200000000,0.7449641288,0.0568069569,0.1170690225,0.0811598918,0.7207305649,0.0902964483,0.1325049170,0.0564680698
ON,15,100,PICE,SPP,,0.4077095578,271.4150000000,0.4420372166,0.0907150345,0.1177403459,0.3495074029,0.7140255493,0.0919794025,0.1163023388,0.0776927093
ON,15,101,PICE,MAR,,0.1866876298,375.3400140900,0.5132081227,0.0967845455,0.1357037515,0.2543035803,0.7573776564,0.1036870647,0.0862557478,0.0526795311
ON,15,105,PICE,GLA,,0.4077095578,271.4150000000,0.4420372166,0.0907150345,0.1177403459,0.3495074029,0.7140255493,0.0919794025,0.1163023388,0.0776927093
ON,15,202,PINU,STR,,65.9225000000,788.6449535000,0.6310703409,0.1108882785,0.1684236616,0.0896177190,0.7192473136,0.0969509256,0.1358689550,0.0479328057
ON,15,203,PINU,BAN,,0.3482648234,382.6035090600,0.6208120391,0.0973364158,0.1225220742,0.1593294709,0.8013765588,0.0758652450,0.0802556689,0.0425025274
ON,15,204,PINU,CON,,0.3482648234,382.6035090600,0.6208120391,0.0973364158,0.1225220742,0.1593294709,0.8013765588,0.0758652450,0.0802556689,0.0425025274
ON,15,204,PINU,CON,LAT,0.3482648234,382.6035090600,0.6208120391,0.0973364158,0.1225220742,0.1593294709,0.8013765588,0.0758652450,0.0802556689,0.0425025274
ON,15,209,PINU,RES,,1.0096495955,695.8680868900,0.5416789295,0.0886441948,0.1299902317,0.2396866440,0.7982389486,0.0552537225,0.0928307320,0.0536765969
ON,15,210,PINU,RIG,,1.0096495955,695.8680868900,0.5416789295,0.0886441948,0.1299902317,0.2396866440,0.7982389486,0.0552537225,0.0928307320,0.0536765969
ON,15,211,PINU,SYL,,1.0096495955,695.8680868900,0.5416789295,0.0886441948,0.1299902317,0.2396866440,0.7982389486,0.0552537225,0.0928307320,0.0536765969
ON,15,300,ABIE,SPP,,0.3220920298,226.8317517400,0.4520645678,0.0854568642,0.1385862878,0.3238922803,0.7009528634,0.1249688894,0.1043476190,0.0697306282
ON,15,302,ABIE,BAL,,0.3220920298,226.8317517400,0.4520645678,0.0854568642,0.1385862878,0.3238922803,0.7009528634,0.1249688894,0.1043476190,0.0697306282
ON,15,602,LARI,LAR,,0.3200000000,256.4399999900,0.6609746933,0.0929092959,0.1376165158,0.1084994950,0.7339905572,0.0827264415,0.1234803670,0.0598026344
ON,15,700,THUJ,SPP,,1.8126214035,552.3644726100,0.5050636486,0.0863693903,0.2220308612,0.1865360999,0.7035220247,0.0931399951,0.1310877254,0.0722502548
ON,15,701,THUJ,OCC,,1.8126214035,552.3644726100,0.5050636486,0.0863693903,0.2220308612,0.1865360999,0.7035220247,0.0931399951,0.1310877254,0.0722502548
ON,15,801,JUNI,VIR,,1.8126214035,552.3644726100,0.5050636486,0.0863693903,0.2220308612,0.1865360999,0.7035220247,0.0931399951,0.1310877254,0.0722502548
ON,15,1200,POPU,SPP,,1.5933586679,570.7721518400,0.6067327644,0.1305397802,0.1283872093,0.1343402461,0.7421998697,0.1442352075,0.0985687621,0.0149961607
ON,15,1201,POPU,TRE,,1.5933586679,570.7721518400,0.6067327644,0.1305397802,0.1283872093,0.1343402461,0.7421998697,0.1442352075,0.0985687621,0.0149961607
ON,15,1203,POPU,BAL,,136.8313777800,422.0140954200,0.7058959840,0.1124996566,0.1528997051,0.0287046543,0.7362269391,0.1193378747,0.1285818524,0.0158533338
ON,15,1203,POPU,BAL,BAL,136.8313777800,422.0140954200,0.7058959840,0.1124996566,0.1528997051,0.0287046543,0.7362269391,0.1193378747,0.1285818524,0.0158533338
ON,15,1301,BETU,ALL,,0.4300000000,420.5600000000,0.6214966560,0.0936457074,0.2159192373,0.0689383992,0.6225102075,0.0875871773,0.2591828009,0.0307198143
ON,15,1303,BETU,PAP,,0.4795352439,293.7583072900,0.6035782147,0.1059586114,0.1231002783,0.1673628956,0.7016932983,0.1108281765,0.1438066136,0.0436719116
ON,15,1303,BETU,PAP,PAP,0.4795352439,293.7583072900,0.6035782147,0.1059586114,0.1231002783,0.1673628956,0.7016932983,0.1108281765,0.1438066136,0.0436719116
ON,15,1304,BETU,POP,,0.4795352439,293.7583072900,0.6035782147,0.1059586114,0.1231002783,0.1673628956,0.7016932983,0.1108281765,0.1438066136,0.0436719116
ON,15,1400,ACER,SPP,,3.6100000000,503.7500000000,0.6581925027,0.1012706222,0.1848990164,0.0556378587,0.6804224735,0.0744787864,0.2294369785,0.0156617615
ON,15,1405,ACER,RUB,,0.4800000000,348.1100000000,0.6671659476,0.1076730603,0.1549635583,0.0701974337,0.6838981132,0.0902990687,0.1916951418,0.0341076764
ON,15,2600,SASS,ALB,,136.8313777800,422.0140954200,0.7058959840,0.1124996566,0.1528997051,0.0287046543,0.7362269391,0.1193378747,0.1285818524,0.0158533338
ON,15,3402,FRAX,NIG,,0.2800000000,375.4000000000,0.7107863168,0.1313291859,0.1153726777,0.0425118196,0.7353157860,0.0952731947,0.1401751165,0.0292359028
PE,7,100,PICE,SPP,,1.1600474316,353.6461182100,0.3073240979,0.0774144629,0.2163471181,0.3989143211,0.6346737877,0.0877297918,0.1771383198,0.1004581007
PE,7,101,PICE,MAR,,0.3503525896,274.4899330100,0.3183349612,0.0616261225,0.2451744486,0.3748644677,0.6526783099,0.0950377672,0.1788293365,0.0734545864
PE,7,102,PICE,RUB,,4.6675252220,239.0505440900,0.4974989599,0.2325583407,0.0965709792,0.1733717201,0.6721757598,0.1120964275,0.1322530779,0.0834747349
PE,7,105,PICE,GLA,,1.1600474316,353.6461182100,0.3073240979,0.0774144629,0.2163471181,0.3989143211,0.6346737877,0.0877297918,0.1771383198,0.1004581007
PE,7,202,PINU,STR,,0.6405021202,383.6494865200,0.5446572270,0.1237802153,0.1554616059,0.1761009518,0.6502206696,0.0914800923,0.2011852812,0.0571139569
PE,7,203,PINU,BAN,,1.2699999975,219.5700000200,0.7405648751,0.0934798990,0.1218571303,0.0440980956,0.6932385430,0.0665277249,0.1626133523,0.0776203798
PE,7,209,PINU,RES,,0.3337171696,643.4771330600,0.4549940416,0.1164005924,0.2570152840,0.1715900820,0.8562291621,0.0701306123,0.0445547040,0.0290855216
PE,7,211,PINU,SYL,,0.3337171696,643.4771330600,0.4549940416,0.1164005924,0.2570152840,0.1715900820,0.8562291621,0.0701306123,0.0445547040,0.0290855216
PE,7,302,ABIE,BAL,,4.5001023166,324.1197611400,0.4017882350,0.1767655464,0.1338216574,0.2876245612,0.6561009910,0.1139721106,0.1751904009,0.0547364975
PE,7,401,TSUG,CAN,,137.7623757500,351.5320156300,0.6477709308,0.1010198497,0.1824412397,0.0687679798,0.6400886807,0.1017627370,0.1926182794,0.0655303030
PE,7,602,LARI,LAR,,1.9556789844,315.3548815500,0.4460983159,0.1114942629,0.2134997572,0.2289076641,0.6969608048,0.0813534610,0.1612155565,0.0604701778
PE,7,605,LARI,KAE,,1.9556789844,315.3548815500,0.4460983159,0.1114942629,0.2134997572,0.2289076641,0.6969608048,0.0813534610,0.1612155565,0.0604701778
PE,7,701,THUJ,OCC,,37.4444566500,263.2227526800,0.4005479480,0.0977943754,0.2418265063,0.2598311703,0.6260902990,0.1135300497,0.1690817233,0.0912979280
